"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","WT-30_1 Area","WT-30_2 Area","WT-30_3 Area","WT-22_1 Area","WT-22_2 Area","WT-22_3 Area","A1-30_1 Area","A1-30_2 Area","A1-30_3 Area","A1-22_1 Area","A1-22_2 Area","A1-22_3 Area","Sample Profile (Ratio)","WT-30 Area","WT-22 Area","A1-30 Area","A1-22 Area","Group Profile (Ratio)","Avg. Mass","Description"
3080,TRUE,"P60840|ENSA_MOUSE",3.10,11.57,1,1,"",29487.285,24762.545,26420.357,3151.3628,25855.111,23027.963,24405.418,20407.352,20412.713,37590.406,22087.785,16037.065,1.29:1.09:1.16:0.14:1.13:1.01:1.07:0.89:0.90:1.65:0.97:0.70,26890.062,17344.812,21741.828,25238.418,1.18:0.76:0.95:1.11,13335,"Alpha-endosulfine OS=Mus musculus OX=10090 GN=Ensa PE=1 SV=1"
3063,TRUE,"Q9D0Q7|RM45_MOUSE",7.24,3.27,1,1,"",6699.581,7419.6597,6285.67,6617.9824,3579.1477,2207.5618,0.0,15268.929,6306.28,6092.87,2530.2664,5991.9795,1.17:1.29:1.09:1.15:0.62:0.38:0.00:2.66:1.10:1.06:0.44:1.04,6801.6367,4134.8975,10787.6045,4871.705,1.02:0.62:1.62:0.73,35411,"Large ribosomal subunit protein mL45 OS=Mus musculus OX=10090 GN=Mrpl45 PE=1 SV=1"
748,TRUE,"Q9Z2X1|HNRPF_MOUSE",3.85,17.83,8,6,"Carbamidomethylation",660117.9,580346.25,6444680.5,2252640.0,334177.62,424843.84,2080360.9,2425088.0,2833851.8,1075708.4,1828792.6,1471140.4,0.35:0.31:3.45:1.21:0.18:0.23:1.11:1.30:1.52:0.58:0.98:0.79,2561714.8,1003887.1,2446433.5,1458547.1,1.37:0.54:1.31:0.78,45730,"Heterogeneous nuclear ribonucleoprotein F OS=Mus musculus OX=10090 GN=Hnrnpf PE=1 SV=3"
594,TRUE,"P53986|MOT1_MOUSE",1.12,13.79,9,9,"Oxidation (M)",474507.4,411936.62,242493.45,500975.88,2299295.5,413283.72,2176607.5,301889.8,325247.7,1322921.8,1419442.4,177410.11,0.57:0.49:0.29:0.60:2.74:0.49:2.59:0.36:0.39:1.58:1.69:0.21,376312.5,1071185.0,934581.7,973258.0,0.45:1.28:1.11:1.16,53267,"Monocarboxylate transporter 1 OS=Mus musculus OX=10090 GN=Slc16a1 PE=1 SV=1"
495,TRUE,"Q9CQC7|NDUB4_MOUSE",13.03,47.29,13,13,"Acetylation (Protein N-term)",2658564.5,1520739.5,4265013.0,926456.56,1732845.8,1208656.5,1116892.0,1139912.5,638729.5,653553.7,1014021.1,1485546.8,1.74:0.99:2.79:0.61:1.13:0.79:0.73:0.75:0.42:0.43:0.66:0.97,2814772.5,1289319.6,965178.0,1051040.5,1.84:0.84:0.63:0.69,15081,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus OX=10090 GN=Ndufb4 PE=1 SV=3"
788,TRUE,"Q9WTR5|CAD13_MOUSE",2.55,11.06,7,7,"",738020.75,507499.06,596805.6,776742.5,283736.8,486464.7,553174.75,843746.4,483758.2,481999.88,465321.66,432170.2,1.33:0.92:1.08:1.40:0.51:0.88:1.00:1.52:0.87:0.87:0.84:0.78,614108.5,515648.0,626893.1,459830.56,1.11:0.93:1.13:0.83,78186,"Cadherin-13 OS=Mus musculus OX=10090 GN=Cdh13 PE=1 SV=2"
177,TRUE,"P12787|COX5A_MOUSE",6.16,75.34,30,28,"Carbamidomethylation; Oxidation (M)",8194799.5,1.1593838E7,7508958.0,6294789.0,7266221.0,9753985.0,9273374.0,7758150.0,5617825.5,4573430.5,8437498.0,3916291.0,1.09:1.54:1.00:0.84:0.97:1.30:1.23:1.03:0.75:0.61:1.12:0.52,9099198.0,7771665.0,7549783.0,5642406.0,1.21:1.03:1.00:0.75,16101,"Cytochrome c oxidase subunit 5A, mitochondrial OS=Mus musculus OX=10090 GN=Cox5a PE=1 SV=2"
691,TRUE,"P63158|HMGB1_MOUSE",12.24,32.09,8,5,"Carbamidomethylation; Oxidation (M)",981553.06,982244.44,1355426.0,928171.75,1116327.1,1176002.1,697190.94,804732.44,953516.94,1335112.8,1169637.2,2461357.8,0.84:0.84:1.17:0.80:0.96:1.01:0.60:0.69:0.82:1.15:1.01:2.12,1106407.9,1073500.2,818480.06,1655369.2,0.95:0.92:0.70:1.42,24894,"High mobility group protein B1 OS=Mus musculus OX=10090 GN=Hmgb1 PE=1 SV=2"
2570,TRUE,"P61079|UB2D3_MOUSE",12.44,16.33,1,1,"Carbamidomethylation",20089.385,9658.993,14066.528,35594.688,14845.959,32725.236,29681.254,27512.652,24698.738,48497.11,53559.707,23522.8,0.72:0.35:0.50:1.28:0.53:1.17:1.06:0.99:0.89:1.74:1.92:0.84,14604.969,27721.96,27297.549,41859.87,0.52:0.99:0.98:1.50,16687,"Ubiquitin-conjugating enzyme E2 D3 OS=Mus musculus OX=10090 GN=Ube2d3 PE=1 SV=1"
22,TRUE,"P68033|ACTC_MOUSE",7.25,4.77,75,1,"Acetylation (Protein N-term); Carbamidomethylation",32121.26,80123.07,57706.273,700452.4,144858.6,67147.39,116671.59,225788.06,886769.75,29921.004,96273.81,177896.03,0.15:0.37:0.26:3.21:0.66:0.31:0.54:1.04:4.07:0.14:0.44:0.82,56650.203,304152.78,409743.12,101363.62,0.26:1.40:1.88:0.47,42019,"Actin, alpha cardiac muscle 1 OS=Mus musculus OX=10090 GN=Actc1 PE=1 SV=1"
570,TRUE,"Q9WUR2|ECI2_MOUSE",22.54,21.74,9,9,"Oxidation (M)",3217509.2,939389.25,2634066.8,1969843.1,7701950.5,4225104.0,358806.2,276585.5,449346.0,2007022.9,2555543.0,786799.5,1.42:0.42:1.17:0.87:3.41:1.87:0.16:0.12:0.20:0.89:1.13:0.35,2263655.0,4632299.0,366619.25,1783121.8,1.00:2.05:0.16:0.79,43268,"Enoyl-CoA delta isomerase 2 OS=Mus musculus OX=10090 GN=Eci2 PE=1 SV=2"
3146,TRUE,"Q04750|TOP1_MOUSE",1.69,1.56,1,1,"",13356.44,42891.656,10943.145,18119.959,37675.473,9054.9795,0.0,14758.761,7066.952,21162.936,18889.39,14575.262,0.77:2.47:0.63:1.04:2.17:0.52:0.00:0.85:0.41:1.22:1.09:0.84,22397.08,21616.805,10912.856,18209.195,1.22:1.18:0.60:1.00,90876,"DNA topoisomerase 1 OS=Mus musculus OX=10090 GN=Top1 PE=1 SV=2"
2278,TRUE,"Q9Z1Q2|ABHGA_MOUSE",19.81,3.76,2,2,"",12445.628,10400.503,13031.648,12568.768,13526.883,8588.831,13038.899,19739.055,10887.771,24771.729,44093.207,22195.889,0.73:0.61:0.76:0.73:0.79:0.50:0.76:1.15:0.64:1.45:2.58:1.30,13137.285,12637.826,15596.494,30353.61,0.73:0.70:0.87:1.69,63086,"Phosphatidylserine lipase ABHD16A OS=Mus musculus OX=10090 GN=Abhd16a PE=1 SV=3"
1346,FALSE,"P35969|VGFR1_MOUSE",19.86,0.60,1,1,"Carbamidomethylation",21537.205,14505.991,37349.383,22905.191,40899.5,25789.26,68549.17,23515.387,27121.594,2004.5851,3670.5867,11545.233,0.86:0.58:1.50:0.92:1.64:1.03:2.75:0.94:1.09:0.08:0.15:0.46,24464.193,29864.65,39728.72,5740.1353,0.98:1.20:1.59:0.23,149876,"Vascular endothelial growth factor receptor 1 OS=Mus musculus OX=10090 GN=Flt1 PE=1 SV=1"
1482,FALSE,"Q3UUJ4|STRAA_MOUSE",11.71,1.39,1,1,"",16307.548,4469.74,41142.94,21321.89,15643.342,8357.41,3623.5225,61254.137,56198.824,0.0,16957.736,0.0,0.80:0.22:2.01:1.04:0.77:0.41:0.18:3.00:2.75:0.00:0.83:0.00,20640.076,15107.548,40358.83,16957.736,0.89:0.65:1.73:0.73,48236,"STE20-related kinase adapter protein alpha OS=Mus musculus OX=10090 GN=Strada PE=1 SV=1"
1672,TRUE,"Q99N87|RT05_MOUSE",7.06,5.56,2,2,"",106015.07,208210.38,172502.0,72074.375,80920.35,160659.33,41260.11,71350.91,138496.66,41175.74,124866.99,15754.954,1.03:2.03:1.68:0.70:0.79:1.56:0.40:0.69:1.35:0.40:1.21:0.15,162242.48,104551.35,83702.56,60599.227,1.58:1.02:0.81:0.59,48207,"Small ribosomal subunit protein uS5m OS=Mus musculus OX=10090 GN=Mrps5 PE=1 SV=1"
1867,TRUE,"P0CL69|ZN703_MOUSE",7.78,3.54,2,1,"",2107.8723,2213.9429,1273.1732,384.68982,3164.183,1764.7788,729.1022,1291.3068,483.4692,516.8337,0.0,319.12582,1.78:1.86:1.07:0.32:2.66:1.49:0.61:1.09:0.41:0.44:0.00:0.27,1864.9961,1771.2173,834.62604,417.97974,1.53:1.45:0.68:0.34,58730,"Zinc finger protein 703 OS=Mus musculus OX=10090 GN=Znf703 PE=1 SV=1"
2275,TRUE,"Q99KW3|TARA_MOUSE",8.91,0.35,2,1,"",31141.47,0.0,138081.3,187463.22,8264.969,13522.637,5190.348,10004.219,9586.589,11010.67,7049.2803,1845.3427,0.88:0.00:3.92:5.32:0.23:0.38:0.15:0.28:0.27:0.31:0.20:0.05,84611.38,69750.27,8260.385,6635.0977,2.00:1.65:0.20:0.16,223368,"TRIO and F-actin-binding protein OS=Mus musculus OX=10090 GN=Triobp PE=1 SV=3"
1939,TRUE,"Q9CRA7|ATP5S_MOUSE",6.53,11.00,2,2,"Carbamidomethylation",49944.754,44814.215,59828.9,29960.219,51690.777,10203.987,40528.57,51354.42,40772.742,44365.53,49448.56,57089.06,1.13:1.01:1.35:0.68:1.17:0.23:0.92:1.16:0.92:1.00:1.12:1.29,52466.926,32640.238,44218.58,50917.496,1.16:0.72:0.98:1.13,23275,"ATP synthase subunit s, mitochondrial OS=Mus musculus OX=10090 GN=Dmac2l PE=1 SV=1"
1816,FALSE,"P63163|RSMN_MOUSE",5.03,2.92,1,1,"",9426.596,8561.575,7559.411,6109.112,12063.99,23289.46,3606.4175,9838.004,5902.8,16963.58,22451.852,6276.873,0.86:0.78:0.69:0.56:1.10:2.12:0.33:0.89:0.54:1.54:2.04:0.57,8515.86,13820.8545,6449.0737,15230.769,0.77:1.26:0.59:1.38,24614,"Small nuclear ribonucleoprotein-associated protein N OS=Mus musculus OX=10090 GN=Snrpn PE=1 SV=1"
2167,TRUE,"Q64737|PUR2_MOUSE",1.31,0.69,2,1,"Carbamidomethylation",64901.438,78122.36,33450.035,77108.15,30662.42,19214.77,32113.164,72300.94,36482.004,41718.098,73808.25,7141.7773,1.37:1.65:0.71:1.63:0.65:0.41:0.68:1.53:0.77:0.88:1.56:0.15,58824.61,42328.445,46965.367,40889.375,1.24:0.90:0.99:0.87,107503,"Trifunctional purine biosynthetic protein adenosine-3 OS=Mus musculus OX=10090 GN=Gart PE=1 SV=3"
602,TRUE,"P62984|RL40_MOUSE",2.33,5.47,7,1,"",49250.137,45311.49,47815.5,46475.832,89794.54,79920.72,76136.42,46205.74,46435.652,8856.384,105510.57,36838.46,0.87:0.80:0.85:0.82:1.59:1.41:1.35:0.82:0.82:0.16:1.87:0.65,47459.043,72063.695,56259.27,50401.805,0.84:1.27:0.99:0.89,14728,"Ubiquitin-ribosomal protein eL40 fusion protein OS=Mus musculus OX=10090 GN=Uba52 PE=1 SV=2"
2987,TRUE,"Q99LB6|MAT2B_MOUSE",1.83,3.59,1,1,"",3393.8967,2067.2788,0.0,1698.1989,7621.5034,7469.539,1900.2964,3528.0454,0.0,4288.857,4066.002,0.0,1.13:0.69:0.00:0.57:2.54:2.49:0.63:1.17:0.00:1.43:1.35:0.00,2730.588,5596.4136,2714.171,4177.4297,0.72:1.47:0.71:1.10,37393,"Methionine adenosyltransferase 2 subunit beta OS=Mus musculus OX=10090 GN=Mat2b PE=1 SV=1"
1618,FALSE,"Q9Z1S3|GRP1_MOUSE",82.74,0.75,1,1,"",10715.181,3450.9038,7864.8076,8377.114,6524.844,9401.081,3502.299,3536.7456,1634.3628,0.0,0.0,0.0,2.34:0.75:1.72:1.83:1.42:2.05:0.76:0.77:0.36:0.00:0.00:0.00,7343.631,8101.013,2891.1357,0.0,1.60:1.77:0.63:0.00,90304,"RAS guanyl-releasing protein 1 OS=Mus musculus OX=10090 GN=Rasgrp1 PE=1 SV=1"
1848,TRUE,"Q9D8T7|SLIRP_MOUSE",1.75,18.75,2,2,"",42586.277,53552.08,17210.117,38960.844,25732.195,26308.11,20524.555,60075.555,24774.762,14812.766,36614.31,17330.242,1.35:1.70:0.55:1.24:0.82:0.83:0.65:1.90:0.79:0.47:1.16:0.55,43952.66,33377.906,36804.24,26967.055,1.25:0.95:1.04:0.76,12605,"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Slirp PE=1 SV=2"
1568,TRUE,"Q9DBD0|ICA_MOUSE",0.20,3.43,3,2,"Carbamidomethylation",9387.371,6676.3584,11424.388,5625.1216,13414.413,12719.67,6485.4033,13506.442,7218.9053,17263.508,11232.743,5579.0356,0.93:0.66:1.14:0.56:1.34:1.27:0.65:1.34:0.72:1.72:1.12:0.56,9992.016,11930.072,9070.25,11358.43,0.94:1.13:0.86:1.07,76766,"Inhibitor of carbonic anhydrase OS=Mus musculus OX=10090 GN=Inhca PE=1 SV=1"
1648,TRUE,"Q8VI59|PCX3_MOUSE",4.39,0.30,2,1,"",19227.777,22680.469,27640.188,22254.184,21125.402,22667.938,1930.2373,8529.296,25960.133,55259.715,6420.833,38666.137,0.85:1.00:1.22:0.98:0.93:1.00:0.09:0.38:1.14:2.43:0.28:1.70,23182.81,22015.842,12139.889,33448.895,1.02:0.97:0.53:1.47,221573,"Pecanex-like protein 3 OS=Mus musculus OX=10090 GN=Pcnx3 PE=1 SV=2"
1463,FALSE,"Q921K9|BCL7B_MOUSE",4.27,2.97,1,1,"",39177.96,0.0,25824.572,0.0,9093.228,43232.625,49763.96,52206.473,37878.47,29927.236,39023.16,44355.887,1.27:0.00:0.84:0.00:0.29:1.40:1.61:1.69:1.23:0.97:1.26:1.44,32501.266,26162.926,46616.3,37768.76,0.91:0.73:1.30:1.06,22238,"B-cell CLL/lymphoma 7 protein family member B OS=Mus musculus OX=10090 GN=Bcl7b PE=1 SV=1"
2393,TRUE,"E9Q414|APOB_MOUSE",2.00,0.16,1,1,"",38397.984,25697.498,41659.723,27874.36,19275.725,51004.938,39697.734,30100.094,20947.793,40887.656,57567.6,30570.828,1.09:0.73:1.18:0.79:0.55:1.44:1.12:0.85:0.59:1.16:1.63:0.87,35251.734,32718.34,30248.541,43008.695,1.00:0.93:0.86:1.22,509432,"Apolipoprotein B-100 OS=Mus musculus OX=10090 GN=Apob PE=1 SV=1"
1448,TRUE,"Q60692|PSB6_MOUSE",1.39,13.87,3,3,"Carbamidomethylation",245003.31,218598.12,184898.88,214094.33,270519.62,271522.4,196592.17,208431.38,301038.22,280933.94,212865.56,145764.2,1.07:0.95:0.81:0.93:1.18:1.18:0.86:0.91:1.31:1.23:0.93:0.64,216166.78,252045.45,235353.92,213187.9,0.94:1.10:1.03:0.93,25379,"Proteasome subunit beta type-6 OS=Mus musculus OX=10090 GN=Psmb6 PE=1 SV=3"
2104,FALSE,"Q6PIX5|RHDF1_MOUSE",13.49,0.70,1,1,"",4805.6763,3533.9807,0.0,0.0,0.0,0.0,0.0,8040.788,0.0,0.0,0.0,0.0,3.52:2.59:0.00:0.00:0.00:0.00:0.00:5.89:0.00:0.00:0.00:0.00,4169.8286,0.0,8040.788,0.0,1.37:0.00:2.63:0.00,97292,"Inactive rhomboid protein 1 OS=Mus musculus OX=10090 GN=Rhbdf1 PE=1 SV=2"
2380,TRUE,"Q3UBX0|TM109_MOUSE",2.40,4.94,2,1,"",78620.92,28225.564,194425.42,117092.64,77577.72,94443.445,37788.246,149051.6,3910.117,34586.785,55889.83,128631.055,0.94:0.34:2.33:1.40:0.93:1.13:0.45:1.79:0.05:0.41:0.67:1.54,100423.97,96371.266,63583.32,73035.89,1.20:1.16:0.76:0.88,26306,"Voltage-gated monoatomic cation channel TMEM109 OS=Mus musculus OX=10090 GN=Tmem109 PE=1 SV=2"
918,TRUE,"Q8K0Z7|TACO1_MOUSE",6.58,16.67,6,6,"Carbamidomethylation",677359.7,851334.3,405650.75,749547.6,1924911.5,632801.5,818193.2,682504.9,324585.97,632625.7,380977.56,119050.14,0.99:1.25:0.59:1.10:2.82:0.93:1.20:1.00:0.48:0.93:0.56:0.17,644781.6,1102420.2,608428.0,377551.12,0.94:1.61:0.89:0.55,32314,"Translational activator of cytochrome c oxidase 1 OS=Mus musculus OX=10090 GN=Taco1 PE=1 SV=1"
400,TRUE,"Q3URE1|ACSF3_MOUSE",3.03,31.56,16,14,"Carbamidomethylation",532132.6,771949.06,189233.78,405927.25,722210.94,316832.47,316004.25,383929.06,310676.5,284839.62,335447.2,205090.28,1.34:1.94:0.48:1.02:1.82:0.80:0.79:0.96:0.78:0.72:0.84:0.52,501042.44,482560.38,339710.56,275661.72,1.25:1.21:0.85:0.69,65077,"Malonate--CoA ligase ACSF3, mitochondrial OS=Mus musculus OX=10090 GN=Acsf3 PE=1 SV=2"
3003,TRUE,"P62862|RS30_MOUSE",1.85,7.52,1,1,"",45272.875,105080.21,110066.8,88334.82,122433.0,200913.95,82581.48,145042.97,76899.36,114153.93,132046.64,23630.207,0.44:1.01:1.06:0.85:1.18:1.93:0.80:1.40:0.74:1.10:1.27:0.23,86806.625,137227.27,101507.94,89943.59,0.84:1.32:0.98:0.87,14416,"Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein OS=Mus musculus OX=10090 GN=Fau PE=1 SV=2"
1662,TRUE,"Q9Z1P7|KANK3_MOUSE",9.51,2.78,2,2,"Carbamidomethylation",57971.35,38795.707,43542.016,41316.918,28168.957,51301.836,30165.238,29060.14,59303.14,22999.387,28036.008,5547.991,1.59:1.07:1.20:1.14:0.77:1.41:0.83:0.80:1.63:0.63:0.77:0.15,46769.688,40262.57,39509.508,22590.297,1.25:1.08:1.06:0.61,84186,"KN motif and ankyrin repeat domain-containing protein 3 OS=Mus musculus OX=10090 GN=Kank3 PE=1 SV=1"
1439,TRUE,"Q99MS7|EH1L1_MOUSE",11.18,1.05,1,1,"",12274.182,5955.9004,6562.937,11535.485,15583.458,10147.762,10375.251,136257.95,128132.86,27119.445,15718.942,59555.9,0.34:0.16:0.18:0.32:0.43:0.28:0.28:3.72:3.50:0.74:0.43:1.63,8264.34,12422.235,91588.69,34131.43,0.23:0.34:2.50:0.93,184834,"EH domain-binding protein 1-like protein 1 OS=Mus musculus OX=10090 GN=Ehbp1l1 PE=1 SV=1"
964,TRUE,"Q9QXT0|CNPY2_MOUSE",2.09,34.62,6,5,"Carbamidomethylation",55748.484,166366.62,123328.57,127489.87,91593.086,132140.33,106143.85,152472.36,122435.6,122322.51,112254.53,29819.836,0.50:1.49:1.10:1.14:0.82:1.18:0.95:1.36:1.09:1.09:1.00:0.27,115147.89,117074.42,127017.27,88132.29,1.03:1.05:1.14:0.79,20767,"Protein canopy homolog 2 OS=Mus musculus OX=10090 GN=Cnpy2 PE=1 SV=1"
1297,TRUE,"Q2QI47|USH2A_MOUSE",3.09,0.25,2,2,"",783900.0,1002469.2,625329.0,148532.19,531696.8,667088.56,71852.1,520828.2,577170.94,968662.0,187422.4,4742213.5,0.87:1.11:0.69:0.16:0.59:0.74:0.08:0.58:0.64:1.07:0.21:5.26,803899.4,449105.88,389950.4,1966099.2,0.89:0.50:0.43:2.18,569660,"Usherin OS=Mus musculus OX=10090 GN=Ush2A PE=1 SV=2"
2560,FALSE,"P70120|HES5_MOUSE",42.70,3.59,1,1,"",0.0,0.0,0.0,15350.76,34351.28,0.0,50803.465,45570.1,1027163.44,51353.664,70714.35,2911.4575,0.00:0.00:0.00:0.14:0.32:0.00:0.47:0.42:9.49:0.47:0.65:0.03,0.0,24851.02,374512.34,41659.824,0.00:0.23:3.40:0.38,18425,"Transcription factor HES-5 OS=Mus musculus OX=10090 GN=Hes5 PE=1 SV=1"
989,TRUE,"P21279|GNAQ_MOUSE",6.24,9.47,4,2,"",110912.89,77925.34,73875.81,71715.766,22888.465,60815.914,91529.99,124194.625,88581.86,48769.92,59880.99,138474.34,1.37:0.96:0.91:0.89:0.28:0.75:1.13:1.54:1.10:0.60:0.74:1.71,87571.35,51806.715,101435.49,82375.08,1.08:0.64:1.26:1.02,42158,"Guanine nucleotide-binding protein G(q) subunit alpha OS=Mus musculus OX=10090 GN=Gnaq PE=1 SV=4"
1327,TRUE,"P59999|ARPC4_MOUSE",2.53,22.62,4,4,"",91889.33,99362.336,216143.62,85289.56,143993.88,104979.89,127447.945,167719.28,133197.08,97149.266,152887.83,45241.152,0.75:0.81:1.77:0.70:1.18:0.86:1.04:1.37:1.09:0.80:1.25:0.37,135798.44,113422.51,142788.1,100187.79,1.10:0.92:1.16:0.81,19667,"Actin-related protein 2/3 complex subunit 4 OS=Mus musculus OX=10090 GN=Arpc4 PE=1 SV=3"
1389,TRUE,"Q6P8X1|SNX6_MOUSE",0.15,2.71,2,1,"",35164.75,17246.506,39895.805,33784.9,43109.688,18273.445,27993.22,37500.055,25290.168,24517.203,39322.652,18206.617,1.17:0.57:1.33:1.13:1.44:0.61:0.93:1.25:0.84:0.82:1.31:0.61,30769.02,31722.678,30261.148,27348.824,1.02:1.06:1.01:0.91,46649,"Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2"
116,FALSE,"Q3ZN08|F220A_MOUSE",11.29,2.31,1,1,"",49277.22,39046.39,24528.205,88047.766,372006.16,139457.81,84863.6,34359.195,30653.414,49937.344,61118.582,239739.53,0.49:0.39:0.24:0.87:3.68:1.38:0.84:0.34:0.30:0.49:0.60:2.37,37617.273,199837.25,49958.74,116931.82,0.37:1.98:0.49:1.16,27752,"Protein FAM220A OS=Mus musculus OX=10090 GN=Fam220a PE=1 SV=1"
213,TRUE,"P10649|GSTM1_MOUSE",5.25,36.70,22,11,"Carbamidomethylation; Oxidation (M)",335803.0,613619.94,636981.75,410404.8,517418.5,670000.6,457577.12,585135.94,581337.25,609035.8,688473.1,1023479.94,0.57:1.03:1.07:0.69:0.87:1.13:0.77:0.98:0.98:1.03:1.16:1.72,528801.56,532608.0,541350.1,773662.94,0.89:0.90:0.91:1.30,25970,"Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2"
275,FALSE,"P60824|CIRBP_MOUSE",0.63,4.07,1,1,"",30504.475,28212.115,70074.72,48943.746,41556.15,35532.316,34391.938,33266.906,35363.43,60001.094,30587.016,38395.867,0.75:0.70:1.73:1.21:1.02:0.88:0.85:0.82:0.87:1.48:0.75:0.95,42930.438,42010.74,34340.758,42994.66,1.06:1.04:0.85:1.06,18607,"Cold-inducible RNA-binding protein OS=Mus musculus OX=10090 GN=Cirbp PE=1 SV=1"
1299,TRUE,"P97493|THIOM_MOUSE",7.86,30.12,4,4,"Carbamidomethylation",191581.84,245824.61,296822.88,218290.11,180490.89,165633.73,133995.14,244300.25,253193.06,157240.84,169209.69,67183.91,0.99:1.27:1.53:1.13:0.93:0.86:0.69:1.26:1.31:0.81:0.87:0.35,244743.12,188138.25,210496.16,131211.48,1.26:0.97:1.09:0.68,18255,"Thioredoxin, mitochondrial OS=Mus musculus OX=10090 GN=Txn2 PE=1 SV=1"
2411,TRUE,"Q5SUC9|SCO1_MOUSE",1.09,2.82,1,1,"",60560.52,39745.49,2375.6323,23729.59,62454.285,41821.344,26264.545,29616.764,24097.635,14254.828,26569.527,34353.27,1.88:1.24:0.07:0.74:1.94:1.30:0.82:0.92:0.75:0.44:0.83:1.07,34227.215,42668.406,26659.648,25059.209,1.06:1.33:0.83:0.78,31617,"Protein SCO1 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Sco1 PE=1 SV=1"
1,FALSE,"Q99PD7|NCKX3_MOUSE",12.52,0.93,1,1,"",0.0,0.0,0.0,0.0,984.241,0.0,579.2637,0.0,0.0,8242.373,0.0,8714.206,0.00:0.00:0.00:0.00:0.64:0.00:0.38:0.00:0.00:5.34:0.00:5.65,0.0,984.241,579.2637,8478.289,0.00:0.39:0.23:3.38,71942,"Sodium/potassium/calcium exchanger 3 OS=Mus musculus OX=10090 GN=Slc24a3 PE=1 SV=3"
1336,TRUE,"Q9Z204|HNRPC_MOUSE",2.50,11.50,4,4,"",604682.2,677760.3,547111.25,361872.4,1054821.4,552997.94,359874.0,735165.94,722841.1,726342.3,397571.84,158362.83,1.05:1.18:0.95:0.63:1.83:0.96:0.63:1.28:1.26:1.26:0.69:0.28,609851.25,656563.9,605960.4,427425.7,1.06:1.14:1.05:0.74,34385,"Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Mus musculus OX=10090 GN=Hnrnpc PE=1 SV=1"
2219,TRUE,"Q31125|S39A7_MOUSE",23.87,6.09,2,2,"",160709.06,114646.78,105181.54,117062.48,42901.33,105389.32,28561.768,25810.47,80099.74,13995.965,25478.713,16693.93,2.31:1.64:1.51:1.68:0.62:1.51:0.41:0.37:1.15:0.20:0.37:0.24,126845.8,88451.04,44823.996,20325.016,1.81:1.26:0.64:0.29,50657,"Zinc transporter SLC39A7 OS=Mus musculus OX=10090 GN=Slc39a7 PE=1 SV=2"
2752,TRUE,"Q8BTF8|RALYL_MOUSE",6.33,2.05,1,1,"",2763.6458,1514.7908,2896.7253,7600.583,0.0,8125.035,1021.81195,3783.5015,0.0,9996.824,0.0,0.0,0.88:0.48:0.92:2.42:0.00:2.59:0.33:1.20:0.00:3.18:0.00:0.00,2391.7207,7862.809,2402.6567,9996.824,0.42:1.39:0.42:1.77,32452,"RNA-binding Raly-like protein OS=Mus musculus OX=10090 GN=Ralyl PE=2 SV=1"
1180,TRUE,"Q9Z2C8|YBOX2_MOUSE",25.34,5.00,4,1,"",0.0,273.077,0.0,0.0,2029.2751,1428.9645,0.0,0.0,0.0,1766.2667,2907.1028,1044.1144,0.00:0.35:0.00:0.00:2.58:1.81:0.00:0.00:0.00:2.24:3.69:1.33,273.077,1729.1199,0.0,1905.828,0.28:1.77:0.00:1.95,38271,"Y-box-binding protein 2 OS=Mus musculus OX=10090 GN=Ybx2 PE=1 SV=1"
763,TRUE,"O55234|PSB5_MOUSE",7.02,42.42,8,8,"Carbamidomethylation",1201457.9,835203.3,843955.25,856528.0,1558385.8,924907.2,633743.9,511746.2,712083.5,655680.06,949806.56,230114.56,1.45:1.01:1.02:1.04:1.89:1.12:0.77:0.62:0.86:0.79:1.15:0.28,966262.0,1113273.6,619191.2,611867.06,1.17:1.35:0.75:0.74,28532,"Proteasome subunit beta type-5 OS=Mus musculus OX=10090 GN=Psmb5 PE=1 SV=3"
1202,TRUE,"P03921|NU5M_MOUSE",7.08,7.25,3,3,"Oxidation (M)",456083.97,343298.56,279537.44,327966.16,511095.03,494271.88,273911.47,315572.66,194929.08,215422.34,440214.1,180584.2,1.36:1.02:0.83:0.98:1.52:1.47:0.82:0.94:0.58:0.64:1.31:0.54,359640.0,444444.38,261471.08,278740.22,1.07:1.32:0.78:0.83,68475,"NADH-ubiquinone oxidoreductase chain 5 OS=Mus musculus OX=10090 GN=Mtnd5 PE=1 SV=3"
